team,player_name,player_id,position,event_name,count_event,count_event_neighbor,puntos_total,minutes_played,cluster,rol,percentile_position,percentile_role,primary_position,primary_role,market_value_mill
Demo Club Mediterráneo,Player_033,900033,WF,Pass,15,10,0.5782,3113.0,2,Wide Playmaker,42.227592802804686,10.354256356409053,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Long ball,11,0,0.318,3113.0,2,Wide Playmaker,44.32930469588998,21.51189234037939,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Wide ball,40,12,1.3299,3113.0,2,Wide Playmaker,65.00762858270028,94.15489822553982,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Through ball,4,6,0.2024,3113.0,2,Wide Playmaker,61.13586826511924,4.883249808220981,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Progressive pass,24,12,0.8673,3113.0,2,Wide Playmaker,74.91593866776441,77.21720613252394,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Key pass,38,10,1.2432,3113.0,2,Wide Playmaker,55.20006054051998,62.77457099311491,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Take on,40,21,1.46,3113.0,2,Wide Playmaker,62.02810663715292,80.825696385975,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Foul commit,9,8,0.3758,3113.0,2,Wide Playmaker,32.01946485988499,44.07719476568226,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Foul Won,26,16,0.983,3113.0,2,Wide Playmaker,53.269024219550126,55.50414744269183,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Tackle,15,8,0.5493,3113.0,2,Wide Playmaker,48.03687706807752,68.64177619919573,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Defensive reading,8,10,0.3758,3113.0,2,Wide Playmaker,56.701190234419364,7.781381289165083,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Clearance,13,8,0.4915,3113.0,2,Wide Playmaker,71.26766994928668,50.12478779563941,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Shot,20,12,0.7517,3113.0,2,Wide Playmaker,64.37510334874422,55.481598776487466,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Aerial,16,3,0.5059,3113.0,2,Wide Playmaker,82.22632308359776,18.093237021577217,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Ball recovery,7,5,0.2747,3113.0,2,Wide Playmaker,54.21697439383382,15.110781213911572,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,WF,Turnover,10,4,0.3469,3113.0,2,Wide Playmaker,39.48753404691407,55.797436217975275,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Pass,19,11,0.7083,3113.0,2,Inverted Wing Back,47.81713380484099,61.50574133754738,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Long ball,20,6,0.665,3113.0,2,Inverted Wing Back,57.12323536044936,51.996737843728596,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Wide ball,43,24,1.5901,3113.0,2,Inverted Wing Back,67.67398970902354,61.847523404723034,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Through ball,10,6,0.3758,3113.0,2,Inverted Wing Back,47.34033547957524,34.20899228171035,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Progressive pass,33,13,1.142,3113.0,2,Inverted Wing Back,67.48798823050454,87.2807942519089,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Key pass,10,10,0.4337,3113.0,2,Inverted Wing Back,20.723561325926056,25.142647563853824,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Take on,19,14,0.7517,3113.0,2,Inverted Wing Back,37.78900268601914,44.941718411368,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Foul commit,11,7,0.4192,3113.0,2,Inverted Wing Back,50.898766905329914,26.8349839744823,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Foul Won,12,9,0.477,3113.0,2,Inverted Wing Back,39.64156673833047,10.31446537047475,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Tackle,32,13,1.1131,3113.0,2,Inverted Wing Back,60.86325380820651,72.14989587188904,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Defensive reading,19,20,0.8384,3113.0,2,Inverted Wing Back,45.08949666651276,45.18220656681764,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Clearance,8,2,0.2602,3113.0,2,Inverted Wing Back,81.5187740463629,61.97982977656348,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Shot,12,8,0.4626,3113.0,2,Inverted Wing Back,51.15793999681398,28.664503065218923,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Aerial,5,4,0.2024,3113.0,2,Inverted Wing Back,68.473302307591,79.71000730897619,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Ball recovery,28,19,1.0842,3113.0,2,Inverted Wing Back,50.916439979409034,78.35338659486112,WF,Wide Playmaker,2.58
Demo Club Mediterráneo,Player_033,900033,FB,Turnover,13,4,0.4337,3113.0,2,Inverted Wing Back,67.05216790145937,27.881355744069545,WF,Wide Playmaker,2.58
Demo Club Atlántico,Player_034,900034,WF,Pass,16,5,0.7828,2127.0,2,Wide Playmaker,24.964358896634405,62.45651653089893,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Long ball,13,6,0.677,2127.0,2,Wide Playmaker,24.730111957920712,42.795021560660786,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Wide ball,37,8,1.7348,2127.0,2,Wide Playmaker,100.0,100.0,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Through ball,11,10,0.677,2127.0,2,Wide Playmaker,59.09039376694335,46.05942891730814,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Progressive pass,25,12,1.3117,2127.0,2,Wide Playmaker,66.0160818337748,63.883022626201075,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Key pass,24,15,1.3329,2127.0,2,Wide Playmaker,75.0645885454366,48.13352250737485,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Take on,35,27,2.0522,2127.0,2,Wide Playmaker,95.25619023955743,85.15308482713687,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Foul commit,17,8,0.8886,2127.0,2,Wide Playmaker,41.302264345087096,50.65280629009734,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Foul Won,15,7,0.7828,2127.0,2,Wide Playmaker,44.875258576373504,47.780050533121894,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Tackle,13,7,0.6982,2127.0,2,Wide Playmaker,53.43416204936869,25.344478426407434,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Defensive reading,12,8,0.677,2127.0,2,Wide Playmaker,42.6522663558366,27.00765639343401,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Clearance,10,5,0.5289,2127.0,2,Wide Playmaker,49.39892522766293,51.308477204384076,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Shot,24,17,1.3752,2127.0,2,Wide Playmaker,55.50198205395685,79.01652794173495,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Aerial,6,10,0.4654,2127.0,2,Wide Playmaker,69.77949759517281,19.801531721448978,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Ball recovery,6,2,0.2962,2127.0,2,Wide Playmaker,44.976982529257405,37.015437683433966,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,WF,Turnover,12,11,0.7405,2127.0,2,Wide Playmaker,27.677626252716156,18.08955704271798,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Pass,14,10,0.8039,2127.0,3,Full Back,49.83594981808939,50.30432083761162,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Long ball,14,4,0.677,2127.0,3,Full Back,10.428908904799133,63.78174827174515,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Wide ball,41,22,2.2003,2127.0,3,Full Back,90.08612062977808,73.54306264646081,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Through ball,14,8,0.7616,2127.0,3,Full Back,50.63478944640844,37.238763568835864,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Progressive pass,28,14,1.481,2127.0,3,Full Back,24.297771566254355,62.49780171764533,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Key pass,9,9,0.5712,2127.0,3,Full Back,69.0251642573273,40.03008376390318,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Take on,21,11,1.1213,2127.0,3,Full Back,76.81825850600299,44.34499565414856,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Foul commit,7,4,0.3808,2127.0,3,Full Back,52.26815387834758,33.93248723042073,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Foul Won,3,3,0.1904,2127.0,3,Full Back,60.08664374637553,27.671794506170944,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Tackle,26,17,1.4598,2127.0,3,Full Back,32.56354386833723,38.333219923174724,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Defensive reading,24,10,1.2271,2127.0,3,Full Back,27.805080776150277,26.7500907904018,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Clearance,17,4,0.8039,2127.0,3,Full Back,55.10814121254805,24.015519268658423,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Shot,14,8,0.7616,2127.0,3,Full Back,37.61890120034096,34.78899810237171,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Aerial,18,3,0.8251,2127.0,3,Full Back,47.95088935205857,34.60131450007761,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Ball recovery,29,19,1.6291,2127.0,3,Full Back,60.03416423216984,23.82693195584801,WF,Wide Playmaker,10.21
Demo Club Atlántico,Player_034,900034,FB,Turnover,10,5,0.5289,2127.0,3,Full Back,85.20535771016836,66.20171514957525,WF,Wide Playmaker,10.21
Demo Club Sur,Player_035,900035,CB,Pass,22,9,1.7614,1354.0,2,Ball Playing Defender,54.99845541243154,58.77213470203469,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Long ball,12,9,1.0968,1354.0,2,Ball Playing Defender,40.178836253281055,48.11674410783212,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Wide ball,8,9,0.8309,1354.0,2,Ball Playing Defender,13.478953209277702,66.89119010317475,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Through ball,15,5,1.1632,1354.0,2,Ball Playing Defender,57.002412528140496,33.65045073582675,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Progressive pass,13,4,0.997,1354.0,2,Ball Playing Defender,28.82003388585709,49.05085040512771,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Key pass,14,3,1.0303,1354.0,2,Ball Playing Defender,40.67072123354599,95.79997263607949,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Take on,23,3,1.6285,1354.0,2,Ball Playing Defender,45.308504135731525,22.280621062380078,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Foul commit,11,4,0.8641,1354.0,2,Ball Playing Defender,41.748650981517784,19.733126371831865,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Foul Won,15,2,1.0635,1354.0,2,Ball Playing Defender,51.23027513917445,30.353831546357107,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Tackle,32,20,2.7917,1354.0,2,Ball Playing Defender,74.26753731832832,70.56069303400298,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Defensive reading,42,16,3.3235,1354.0,2,Ball Playing Defender,44.66402560185539,72.42831347803576,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Clearance,41,18,3.3235,1354.0,2,Ball Playing Defender,100.0,64.10393004438255,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Shot,10,7,0.8973,1354.0,2,Ball Playing Defender,43.85069407244353,55.349440145662655,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Aerial,29,22,2.6588,1354.0,2,Ball Playing Defender,77.83352003619055,82.65610665588281,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Ball recovery,25,12,2.0606,1354.0,2,Ball Playing Defender,48.78038613139589,90.61074044057511,CB,Ball Playing Defender,0.76
Demo Club Sur,Player_035,900035,CB,Turnover,16,4,1.1965,1354.0,2,Ball Playing Defender,60.106259852313315,50.07950990678279,CB,Ball Playing Defender,0.76
Demo Club Interior,Player_036,900036,CF,Pass,22,11,3.1409,788.0,2,Mobile Striker,61.35072257175224,68.19285619530048,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Long ball,15,8,2.1701,788.0,2,Mobile Striker,41.00727092078456,39.716186664181286,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Wide ball,12,3,1.5419,788.0,2,Mobile Striker,63.21832588170945,34.235347251711715,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Through ball,4,7,0.8566,788.0,2,Mobile Striker,55.98433320587728,38.88583208018468,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Progressive pass,14,8,2.0558,788.0,2,Mobile Striker,12.706963146576847,59.507621228937566,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Key pass,10,9,1.6561,788.0,2,Mobile Striker,36.339410634332324,45.58232939072026,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Take on,27,9,3.5977,788.0,2,Mobile Striker,12.545295894730721,50.09835525879759,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Foul commit,12,6,1.7132,788.0,2,Mobile Striker,45.21438875599264,49.74151320960625,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Foul Won,37,20,5.368,788.0,2,Mobile Striker,64.60410688513538,6.843943834698678,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Tackle,9,2,1.1421,788.0,2,Mobile Striker,37.88458133088405,42.050799811670196,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Defensive reading,11,7,1.6561,788.0,2,Mobile Striker,28.43499971240155,39.077472855829946,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Clearance,15,8,2.1701,788.0,2,Mobile Striker,25.36820646930203,27.141690415013212,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Shot,38,17,5.3109,788.0,2,Mobile Striker,46.94221768930331,84.60183403792117,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Aerial,30,18,4.4543,788.0,2,Mobile Striker,44.17546990824847,63.220453085802106,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Ball recovery,13,8,1.9416,788.0,2,Mobile Striker,42.17161846027984,28.261825586151602,CF,Mobile Striker,3.01
Demo Club Interior,Player_036,900036,CF,Turnover,23,15,3.4835,788.0,2,Mobile Striker,68.07015074007043,63.6313765775579,CF,Mobile Striker,3.01
Demo Club Norte,Player_037,900037,WF,Pass,18,4,0.8475,2124.0,3,Winger,74.29922122390936,45.21630007795431,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Long ball,10,3,0.4873,2124.0,3,Winger,47.4720602265462,18.508378645857302,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Wide ball,29,13,1.5042,2124.0,3,Winger,82.15097237901306,64.92559552760697,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Through ball,14,3,0.6568,2124.0,3,Winger,68.50343437961979,59.5504055182148,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Progressive pass,26,13,1.3771,2124.0,3,Winger,64.46196674511171,95.9415437101138,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Key pass,26,10,1.3136,2124.0,3,Winger,52.8982988085831,63.31295978995245,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Take on,34,25,1.9703,2124.0,3,Winger,91.33069054488425,84.11251413647756,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Foul commit,12,8,0.678,2124.0,3,Winger,44.10146205732003,8.673235280753225,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Foul Won,25,10,1.2712,2124.0,3,Winger,49.04431234001503,71.43525545027035,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Tackle,11,7,0.6144,2124.0,3,Winger,42.074878994176,74.03227085193241,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Defensive reading,12,5,0.6144,2124.0,3,Winger,50.67809289239763,41.755489822087014,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Clearance,16,3,0.7415,2124.0,3,Winger,41.73161280979085,30.58720733500919,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Shot,25,20,1.4831,2124.0,3,Winger,54.18058385120871,54.93413674850644,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Aerial,11,8,0.6356,2124.0,3,Winger,26.63392024008978,31.301254437528303,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Ball recovery,17,2,0.7627,2124.0,3,Winger,26.245873581553838,14.650885675702341,WF,Winger,6.89
Demo Club Norte,Player_037,900037,WF,Turnover,13,3,0.6144,2124.0,3,Winger,30.83555076806094,35.827381773212764,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Pass,21,7,1.0381,2124.0,3,Target Man,48.02433124658901,56.31020977324732,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Long ball,15,3,0.6992,2124.0,3,Target Man,32.81871867031873,9.922454153443972,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Wide ball,14,7,0.7415,2124.0,3,Target Man,66.45595901973523,27.80754527560648,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Through ball,7,9,0.4873,2124.0,3,Target Man,28.572943484164604,42.65326543115722,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Progressive pass,11,6,0.5932,2124.0,3,Target Man,13.354806426763695,50.89471513945219,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Key pass,11,8,0.6356,2124.0,3,Target Man,30.68449056732111,31.66033880714392,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Take on,17,8,0.8898,2124.0,3,Target Man,62.0711926348374,23.401449252421116,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Foul commit,10,7,0.572,2124.0,3,Target Man,43.49062163095818,57.346198508329685,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Foul Won,25,12,1.3136,2124.0,3,Target Man,57.36957627459107,100.0,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Tackle,9,5,0.4873,2124.0,3,Target Man,66.2141979350459,47.71089459233173,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Defensive reading,10,3,0.4873,2124.0,3,Target Man,44.637007797767005,51.74797967849938,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Clearance,11,8,0.6356,2124.0,3,Target Man,27.028615538829207,24.51260550682507,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Shot,43,18,2.2034,2124.0,3,Target Man,87.76906398334356,98.32060728229422,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Aerial,33,18,1.7797,2124.0,3,Target Man,41.40025615094348,46.74440449651049,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Ball recovery,10,6,0.5508,2124.0,3,Target Man,58.14995257133961,28.76258469605747,WF,Winger,6.89
Demo Club Norte,Player_037,900037,CF,Turnover,34,20,1.8644,2124.0,3,Target Man,57.727240845648,2.9297797292086116,WF,Winger,6.89
Demo Club Capital,Player_038,900038,CMF,Pass,39,14,3.7398,1107.0,2,Holding Midfielder,84.33289800253378,89.9976569827787,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Long ball,8,11,1.0976,1107.0,2,Holding Midfielder,49.99266394089683,41.03602777065086,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Wide ball,11,7,1.1789,1107.0,2,Holding Midfielder,27.04112833114707,36.97498295471232,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Through ball,19,10,1.9512,1107.0,2,Holding Midfielder,36.067847195908186,77.88131855407957,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Progressive pass,33,18,3.4146,1107.0,2,Holding Midfielder,55.51208177355472,100.0,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Key pass,23,14,2.439,1107.0,2,Holding Midfielder,65.84068536431244,55.45043394735048,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Take on,15,3,1.3415,1107.0,2,Holding Midfielder,52.40306148560588,42.649678054855016,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Foul commit,14,7,1.4228,1107.0,2,Holding Midfielder,47.07274652147527,58.59836728876205,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Foul Won,22,14,2.3577,1107.0,2,Holding Midfielder,19.736028135020163,71.23815038446968,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Tackle,13,5,1.2602,1107.0,2,Holding Midfielder,43.707620075021346,28.344725306343808,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Defensive reading,16,7,1.5854,1107.0,2,Holding Midfielder,61.027707502592996,51.32064000321735,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Clearance,14,8,1.4634,1107.0,2,Holding Midfielder,32.404086269808055,16.182075303593756,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Shot,14,7,1.4228,1107.0,2,Holding Midfielder,29.507855730843865,46.46226673996591,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Aerial,10,8,1.1382,1107.0,2,Holding Midfielder,27.34129034469933,61.376643069862055,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Ball recovery,28,14,2.8455,1107.0,2,Holding Midfielder,52.40694691984502,57.397425203089036,CMF,Holding Midfielder,9.94
Demo Club Capital,Player_038,900038,CMF,Turnover,10,6,1.0569,1107.0,2,Holding Midfielder,15.758932305204972,49.03780223962522,CMF,Holding Midfielder,9.94
Demo Club Mediterráneo,Player_039,900039,CB,Pass,23,13,2.8827,921.0,1,Stopper,30.914129088782435,34.76191027858934,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Long ball,16,8,1.9544,921.0,1,Stopper,73.70064507653908,33.53601683737098,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Wide ball,9,6,1.1726,921.0,1,Stopper,45.09664868515351,68.10304002221098,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Through ball,7,3,0.8306,921.0,1,Stopper,44.6974643820238,49.868234739090255,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Progressive pass,14,8,1.759,921.0,1,Stopper,54.25518824616104,0.0,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Key pass,8,10,1.2704,921.0,1,Stopper,20.572471764349658,51.25552277300562,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Take on,12,9,1.6124,921.0,1,Stopper,25.41986784708056,57.35109786052561,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Foul commit,14,4,1.5635,921.0,1,Stopper,35.296790577761314,96.21101980759857,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Foul Won,10,9,1.4169,921.0,1,Stopper,63.61565507538552,0.854033696501233,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Tackle,36,18,4.3974,921.0,1,Stopper,64.95618053596431,36.210652941966515,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Defensive reading,27,11,3.1759,921.0,1,Stopper,75.57912678409184,74.71923071346082,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Clearance,30,24,4.1042,921.0,1,Stopper,73.58032477866264,75.70221434644587,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Shot,8,6,1.0749,921.0,1,Stopper,17.19151182580718,45.97166793029083,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Aerial,32,21,4.1531,921.0,1,Stopper,69.19383313207838,55.00149662686078,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Ball recovery,32,13,3.7622,921.0,1,Stopper,72.45288187815687,30.597092555643858,CB,Stopper,1.27
Demo Club Mediterráneo,Player_039,900039,CB,Turnover,15,5,1.7101,921.0,1,Stopper,50.21734208645518,80.00900284328236,CB,Stopper,1.27
Demo Club Atlántico,Player_040,900040,AMF,Pass,33,19,1.716,2229.0,1,Advanced Playmaker,72.88783455685987,68.88780731569719,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Long ball,14,8,0.7268,2229.0,1,Advanced Playmaker,28.63264505335892,62.61932518865397,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Wide ball,7,11,0.5047,2229.0,1,Advanced Playmaker,10.456406210469325,39.90793955376092,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Through ball,23,17,1.2719,2229.0,1,Advanced Playmaker,96.18352607548094,56.69249384042968,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Progressive pass,11,5,0.5451,2229.0,1,Advanced Playmaker,64.85988810205814,81.0291256838911,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Key pass,43,22,2.1803,2229.0,1,Advanced Playmaker,82.66519176324681,76.98540013405672,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Take on,21,15,1.1507,2229.0,1,Advanced Playmaker,60.38626563675386,75.2742196656975,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Foul commit,14,9,0.747,2229.0,1,Advanced Playmaker,20.97508860378538,26.671175309532792,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Foul Won,30,12,1.4536,2229.0,1,Advanced Playmaker,43.403527592583146,25.240709881138418,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Tackle,12,0,0.4845,2229.0,1,Advanced Playmaker,16.799073560932566,57.68112991916866,AMF,Advanced Playmaker,2.23
Demo Club Atlántico,Player_040,900040,AMF,Defensive reading,14,7,0.7066,2229.0,1,Advanced Playmaker,26.315570549392966,60.13270201294243,AMF,Advanced Playmaker,2.23
